Source #,Date,Time,Time Source,Obs Window (min),Latitude,Longitude,Location Source,Info Source,Fire Behavior Observations,Type of Fire,Residual Fire?,SSI
911-048-1,11/8,07:38,911-048-1,0,39.809499,-121.554749,Inferred,911-048-1,"new flames just below Sawmill Peak, it just started on the Paradise side. Smoke started coming up and I just started seeing flames.",S,,
TD-013,11/8,07:40,Inferred,10,39.786661,-121.521587,TD,TD,spot fire on both sides of Hoffman Rd,S,,
911-053-1,11/8,07:43,911-053-1,0,39.786513,-121.530355,911-053-1,911-053-1,"fire at end of driveway, can see the flames",S,,
TD-103,11/8,07:45,AVL,4,39.776592,-121.508305,AVL,TD,fire at Concow Rd,V,,
TD-103,11/8,07:45,AVL,4,39.776592,-121.508305,AVL,TD,vegetation fire expanding around area,V,,
911-057-1,11/8,07:45,911-057-1,0,39.785441,-121.531678,911-057-1,911-057-1,fire,S,,
911-058-1,11/8,07:45,911-058-1,0,39.807461,-121.551843,Inferred,911-058-1,4 to 5 spot fires visible on Sawmill Peak,S,,
TD-005,11/8,07:47,AVL,0,39.774950,-121.532180,TD,TD,3 spot fires growing very fast,S,,
911-060-2,11/8,07:47,911-060-2,0,39.810031,-121.558001,Inferred,911-060-2,multiple spot fires on Paradise side of ridge,S,,
TD-103,11/8,07:49,AVL,7,39.781743,-121.505542,AVL,TD,"car on fire, brush on fire",O,,
TD-110,11/8,07:49,Inferred,26,39.776615,-121.508305,TD,TD,edge of fire,V,,
TD-013,11/8,07:50,Radio Log,0,39.796821,-121.542241,Radio Log,TD,10 to 15 large spot fires 0.8 ha to 1.2 ha (2 ac to 3 ac) each on back side of Sawmill Peak; Jordan Hill Rd,S,,
911-1024-1,11/8,07:50,911-1024-1,0,39.789460,-121.560302,911-1024-1,911-1024-1,"huge fire, a little above mid-range on the mountains",V,,
911-069-1,11/8,07:50,911-069-1,0,39.786405,-121.530504,Inferred,911-069-1,big fire on Hog Ranch,V,,
911-075-1,11/8,07:52,911-075-1,0,39.794115,-121.501841,911-075-1,911-075-1,"completely engulfed in flames, totally on fire surrounded by flames",O,,
TD-013,11/8,07:53,Inferred,7,39.804518,-121.514083,TD,TD,"spots up above Concow Rd, to north",S,,
TD-013,11/8,07:53,Inferred,7,39.786533,-121.521528,TD,TD,spot fires on Hoffman have merged now; fire blowing across road,S,,
911-078-1,11/8,07:53,911-078-1,0,39.760673,-121.556378,911-078-1,911-078-1,"can see flames, just started, spreading really fast",S,,
TD-006,11/8,07:54,Photo,0,39.817593,-121.544129,Photo,Photo,northern flank,V,,
TD-008,11/8,07:55,AVL,0,39.769124,-121.528701,TD,TD,"several spot fires (approximately 3) across Concow reservoir, each 10 ha (25 ac) and growing fast",S,,
TD-008,11/8,07:56,AVL,0,39.787362,-121.482267,TD,TD,fire coming down ridge from Concow Rd,V,,
911-086-1,11/8,07:58,911-086-1,0,39.764600,-121.557414,911-086-1,911-086-1,can see spot fire,S,,
TD-013,11/8,08:00,Inferred,0,39.783360,-121.510174,TD,TD,"small patch of green between Hoffman Rd and the lake, fire all around",V,,
TD-013,11/8,08:00,Inferred,17,39.783767,-121.510606,TD,TD,vehicles are catching fire,O,,
TD-013,11/8,08:00,Inferred,25,39.784056,-121.509764,TD,TD,4 to 5 vehicles are burning,O,,
TD-013,11/8,08:00,Inferred,25,39.783138,-121.507260,TD,TD,3 to 4 homes fully involved; propane tanks exploding,R,,
TD-008,11/8,08:01,Inferred,168,39.776915,-121.508721,TD,TD,edge of fire,V,,
TD-008,11/8,08:01,AVL,29,39.776259,-121.508022,AVL,TD,"flame front too intense to pass, burning vehicles in road. Crown, timber, brush 3 m to 4.6 m (10 ft to 15 ft), 18 m to 24 m (60 ft to 80 ft) flames",O,,
TD-040,11/8,08:04,Photo,0,39.811170,-121.539192,Photo,Photo,fire burning on east side of Sawmill Peak,V,,
TD-040,11/8,08:04,Photo,0,39.811900,-121.547225,Photo,Photo,large fire burning on SE side of Sawmill Peak,V,,
TD-058,11/8,08:05,Inferred,0,39.808726,-121.555181,TD,TD,can see fire on Sawmill Peak from the lookout on Old Skyway,V,,
911-111-1,11/8,08:11,911-111-1,0,39.794030,-121.513173,911-111-1,911-111-1,surrounded by flames on top of hill,O,,
911-113-1,11/8,08:12,911-113-1,0,39.788647,-121.518099,911-113-1,911-113-1,whole property in flames,O,,
TD-009,11/8,08:15,AVL,0,39.787733,-121.472717,AVL,TD,fire burning across Rim Rd,V,,
TD-009,11/8,08:15,AVL,0,39.770628,-121.526467,TD,TD,"fire appears to be across Concow Lake - large spots, not continuous fire line",S,,
TD-110,11/8,08:15,TD-062,15,39.782642,-121.505838,TD,TD,intense fire conditions; flames horizontal over Hoffman Rd; untenable conditions,V,,
TD-110,11/8,08:15,Inferred,15,39.782032,-121.505655,TD,TD,embers blowing across roadway; sketchy to drive through but not crazy,V,,
TD-110,11/8,08:15,Inferred,15,39.783722,-121.507093,TD,TD,trees torching down Hoffman Rd,V,,
911-120-1,11/8,08:18,911-120-1,0,39.794115,-121.501841,911-120-1,911-120-1,surrounded by fire,O,,
TD-062,11/8,08:23,AVL,8,39.783433,-121.505417,AVL,TD,fire coming right up against road; seem to be in the middle of fire; back end of convoy from Hoffman Rd catching on fire,V,,
911-132-1,11/8,08:25,911-132-1,0,39.794030,-121.513173,911-132-1,911-132-1,surrounded by fire,O,,
TD-013,11/8,08:29,AVL DZ2140,26,39.783521,-121.505179,TD,TD,embers catching seats on fire,O,,
TD-110,11/8,08:30,AVL TD-062,0,39.786150,-121.505993,TD,TD,house burning; vehicle on embankment fully involved; severe ember wash,R,,
TD-062,11/8,08:31,AVL,0,39.787188,-121.504011,AVL,TD,multiple burning vehicles in roadway,O,,
TD-110,11/8,08:31,AVL TD-062,0,39.787127,-121.504245,TD,TD,too sketchy to get to Cirby Creek Rd,O,,
911-142-4,11/8,08:31,911-142-4,0,39.789348,-121.523750,911-142-4,911-142-4,surrounded by fire,O,,
TD-062,11/8,08:32,AVL,3,39.785517,-121.505550,AVL,TD,vehicle on side of road on fire; most if not all structures in Camelot are already burning,R,,
TD-038,11/8,08:33,TD,27,39.811834,-121.558708,TD,TD,fire running up Sawmill Peak,V,,
TD-062,11/8,08:35,AVL,12,39.786300,-121.514300,AVL,TD,all houses and vegetation on fire; propane venting,R,,
TD-110,11/8,08:35,AVL TD-062,0,39.786410,-121.514298,TD,TD,structures burning,R,,
TD-115,11/8,08:37,Photo,0,39.761672,-121.536824,Photo,TD,spot fire,S,,
TD-115,11/8,08:37,Photo,,39.763227,-121.535719,Photo,Photo,southern edge of main fire or large spot fire,V,,
TD-115,11/8,08:37,Photo,0,39.761672,-121.536824,Photo,Photo,"spot fire, 0.1 ha (0.25 ac) in brush, 200 m (220 yd) south from larger fire",S,,
TD-115,11/8,08:37,Photo,0,39.763227,-121.535719,Photo,Photo,"line fire [39.763170, -121.534986 to 39.764430, ?121.540302]",V,,
TD-115,11/8,08:42,TD,0,39.776235,-121.508008,AVL,TD,stopped by fire; cannot access Concow Rd,V,,
TD-115,11/8,08:42,TD,93,39.777117,-121.506501,TD,TD,"propane tanks exploding; cannot keep up with spot fires, fire everywhere",O,,
TD-115,11/8,08:42,TD,93,39.777117,-121.506501,TD,TD,houses are igniting and spreading fast,R,,
TD-115,11/8,08:42,TD,93,39.776377,-121.507641,DINS,TD,fire threatening structures,O,,
TD-062,11/8,08:47,AVL,5,39.789150,-121.512273,TD,TD,wall of flames,O,,
TD-062,11/8,08:52,AVL,7,39.787815,-121.506426,AVL,TD,"four structures burning, not fully involved",R,,
TD-027,11/8,08:58,Photo,0,39.785789,-121.505907,Photo,Photo,vehicle fully involved on road embankment; surface fire has passed,O,,
TD-027,11/8,08:58,Photo,0,39.786116,-121.505985,Photo,Photo,"structure fully involved, past peak",R,,
TD-013,11/8,09:00,AVL DZ2140,0,39.787326,-121.510098,TD,TD,fire already burned through field,V,x,
TD-031,11/8,09:02,AVL,60,39.776590,-121.508311,AVL,TD,fire ripping south into Cribbage Ln from northeast into structures,R,,
TD-031,11/8,09:02,AVL,60,39.776590,-121.508311,AVL,TD,fire burning toward lake from Hoffman Rd,V,,
TD-031,11/8,09:02,AVL,60,39.776590,-121.508311,AVL,TD,structure fully involved,R,,
TD-115,11/8,09:23,video,25,39.776235,-121.508008,video,video,active surface fire burning all around,V,,
TD-115,11/8,09:23,TD,52,39.773800,-121.506914,TD,TD,head of fire is pushing south; approximately at Ishi Tr,V,,
TD-115,11/8,09:23,TD,52,39.763303,-121.523410,TD,TD,spot fire (1.6 km (1 mi) ahead of front) between road and lake; bumping the road,S,,
TD-110,11/8,09:30,Inferred,40,39.794773,-121.451824,TD,TD,"heel/flank; light fire activity, working toward river",V,,
TD-090,11/8,09:35,Photo,0,39.776624,-121.508287,Photo,Photo,"numerous spot fires on ground (pine, leaf litter); widespread surface fire on west side of road toward lake",V,,
TD-031,11/8,09:45,AVL,0,39.776590,-121.508311,AVL,TD,pine needles burning on ground,V,,
TD-013,11/8,10:00,Inferred,0,39.773767,-121.506922,TD,TD,"fire burning to the north of Ishi Trail, high intensity 1.2 m to 2.4 m (4 ft to 8 ft) flames; has not burned south of lake yet",V,,
TD-027,11/8,10:00,Inferred,90,39.795309,-121.510431,TD,TD,porch on fire,R,,
TD-062,11/8,10:51,AVL,5,39.767450,-121.512537,AVL,TD,"fire on both sides of road, fire is intensifying",V,,
TD-062,11/8,10:53,AVL,0,39.768800,-121.512917,AVL,TD,"fire on both sides of road, fire is intensifying",V,,
TD-062,11/8,11:18,AVL,0,39.753172,-121.545486,TD,TD,flames making their way over the ridge,V,,
TD-062,11/8,11:18,AVL,0,39.753050,-121.551817,AVL,TD,spot fires nearby,S,,
TD-031,11/8,11:23,AVL,22,39.753228,-121.552348,TD,TD,can see fire coming down Jordan Hill Rd near Granite Ridge Rd,V,,
TD-027,11/8,11:30,Inferred,20,39.772053,-121.507509,TD,TD,flank of fire,V,,
TD-062,11/8,11:32,AVL,0,39.751421,-121.548192,AVL,TD,fire well established in canyon below the road; driving through fire,V,,
TD-062,11/8,11:32,AVL,0,39.754069,-121.551791,AVL,TD,observe 30 m to 46 m (100 ft to 150 ft) flame lengths from behind house,V,,
TD-027,11/8,12:00,Inferred,120,39.757301,-121.529339,TD,TD,fire flank has progressed to south side of lake,V,,
TD-108,11/8,12:09,Photo,0,39.815818,-121.435300,Photo,Photo,"heel of the fire, backing into wind, no flames visible, but smoke emitting from forest, from river to top of ridge",V,,
TD-028,11/8,12:14,video,0,39.795410,-121.451854,Photo,video,spotty fires in vegetation,V,,
TD-028,11/8,12:14,Photo,0,39.795684,-121.452186,Photo,Photo,"numerous small spots, rollout down the hill, minimal fire activity",V,,
TD-008,11/8,12:35,Radio Log,0,39.794365,-121.452871,Radio Log,Radio Log,rollouts from slope are threatening Hwy 70 near Pulga,V,,
TD-028,11/8,12:35,Radio Log,0,39.794365,-121.452871,Radio Log,Radio Log,rollout ignitions along Hwy 70,V,,
TD-013,11/8,12:35,Radio Log,655,39.794365,-121.452871,Radio Log,TD,advised by [firefighter] that fire has crossed Hwy 70 up near Pulga; drive up and see 8 ha (20 ac) spot; discuss spread potential,V,,
TD-140,11/8,13:00,Inferred,60,39.748685,-121.542424,TD,TD,fire up on ridge to west of Concow Rd,V,,
TD-028,11/8,23:10,Radio Log,0,39.787050,-121.450567,AVL,Radio Log,"one slop over towards the river, starting to make runs, but hung up in rocks below the roadway",V,,
TD-028,11/9,00:28,Radio Log,0,39.758168,-121.476278,AVL,Radio Log,Fire rolls below Hwy 70 (east); fire well established 1.6 km to 3.2 km (1 mi to 2 mi) below Station 36; drove through fire to return to station,V,,
TD-029,11/9,00:28,AVL,0,39.761067,-121.479133,AVL,TD,[fire reached trigger point],V,,
TD-028,11/9,03:07,Photo,0,39.749792,-121.500913,Photo,Photo,fire on ridge top,V,,
