Source #,Date,Time,Time Source,Obs Window (min),Latitude,Longitude,Location Source,Info Source,Fire Behavior Observations,Type of Fire,Residual Fire?,SSI
TD-087,11/8,16:59,AVL,53,39.720333,-121.577045,AVL,TD,spot fires everywhere,S,,
TD-043,11/8,17:00,TD,90,39.774975,-121.580130,TD,TD,"Fire, Ponderosa Elementary School",C,,
TD-121,11/8,17:00,TD,30,39.711122,-121.576252,TD,TD,fire blows across Pentz Rd at the reservoir,V,,
TD-121,11/8,17:00,Inferred,30,39.709784,-121.576015,TD,TD,"fuels are black, but fire catches a house and spreads to other structures",R,,
TD-055,11/8,17:49,Photo,0,39.757746,-121.570627,Photo,Photo,"FRH: cardiology partially collapsed, still flaming",C,x,
TD-055,11/8,17:50,Photo,0,39.757641,-121.570478,Photo,TD,"FRH: lower hospital building is still burning, burned down in sections",C,,
TD-043,11/8,18:10,Photo,0,39.776017,-121.580848,TD,TD,Ponderosa Elementary School cafeteria on fire,C,,
TD-014,11/8,18:23,AVL,40,39.786946,-121.574589,AVL,TD,houses on Dean Rd are pretty much gone,R,x,
TD-109,11/8,18:26,AVL,1,39.769673,-121.583495,AVL,TD,cars still burning on Bille Rd,O,,
TD-103,11/8,18:26,Photo,0,39.757728,-121.570570,Photo,Photo,FRH: cardiology portion is flaming rubble,C,x,
TD-055,11/8,18:30,TD,0,39.783865,-121.578938,TD,TD,Children's Community Charter School: main building burned; office building is not burned,C,x,
TD-103,11/8,23:40,AVL,440,39.757995,-121.571050,AVL,TD,FRH: maintenance shed roof on fire,C,,
TD-103,11/8,23:40,AVL,440,39.757525,-121.570484,AVL,TD,FRH: interior fire threatening main building,C,,
TD-103,11/9,00:21,Photo,0,39.757891,-121.571183,Photo,Photo,FRH: hot spots inside cardiology building,C,x,
TD-103,11/9,07:10,AVL,257,39.757995,-121.571050,AVL,TD,FRH: maintenance shed roof on fire,C,,
