Source #,Date,Time,Time Source,Obs Window (min),Latitude,Longitude,Location Source,Info Source,Fire Behavior Observations,Type of Fire,Residual Fire?,SSI
PPD-02,11/8,09:29,PPD-02,0,39.781369,-121.579605,video,video,fire both sides of Pentz Rd at Merrill Rd,V,,
PPD-02,11/8,09:29,PPD-02,0,39.781537,-121.578928,video,video,small spots on north side Merrill Rd,S,,
PPD-02,11/8,09:29,PPD-02,0,39.781334,-121.578721,video,video,fire has consumed vegetation on south side Merrill Rd,V,x,
PPD-02,11/8,09:29,PPD-02,0,39.781223,-121.577017,video,video,structure fully involved,R,,
TD-089,11/8,09:30,Photo,0,39.767950,-121.577067,AVL,TD,structure fully involved,R,,
TD-009,11/8,09:30,AVL,2,39.743570,-121.572478,AVL,TD,fire blowing across Pentz Rd,O,,
PPD-02,11/8,09:30,PPD-02,0,39.782082,-121.577407,video,video,structure on fire,R,,
TD-124,11/8,09:31,AVL,6,39.757258,-121.570255,AVL,TD,FRH: fire in corner in the eaves and gutters; landscaping is on fire,C,,
PPD-02,11/8,09:31,PPD-02,0,39.781419,-121.580089,video,video,small spot in pine needles,S,,
PPD-02,11/8,09:31,PPD-02,0,39.781101,-121.580289,video,video,spot fire in yard,S,,
PPD-02,11/8,09:31,PPD-02,0,39.781414,-121.581390,video,video,spot fire at west end of Merrill Rd,S,,
PPD-05,11/8,09:32,PPD-05,0,39.757756,-121.572212,video,video,spot fire,S,,
TD-014,11/8,09:33,Radio Log,0,39.758933,-121.572683,AVL,Radio Log,fire has burned past hospital,O,,
PPD-05,11/8,09:33,PPD-05,0,39.758749,-121.571922,video,video,"detached garage burning good, past peak",R,,
PPD-05,11/8,09:33,PPD-05,0,39.762858,-121.574370,Radio,Radio,fire starting to impact vehicles,O,,
PPD-02,11/8,09:33,PPD-02,0,39.781575,-121.579407,video,video,vegetation burning; large spot,S,,
VTD-23,11/8,09:34,Inferred,3,39.752515,-121.572429,video,video,"heavy fire both sides of Pentz Rd; very hot, heavy ember wash; most structures fully involved",R,,
TD-060,11/8,09:35,AVL,0,39.769717,-121.579117,AVL,TD,fire burning around intersection,O,,
TD-060,11/8,09:35,AVL,17,39.769252,-121.579192,AVL,TD,mobile homes beginning to ignite (Eden Roc Estates),R,,
TD-079,11/8,09:36,AVL,18,39.769867,-121.579350,AVL,TD,fire threatening structures,O,,
PPD-05,11/8,09:36,PPD-05,0,39.757860,-121.571753,video,video,multiple spot fires igniting in vegetation all around parking lot,S,,
VTD-23,11/8,09:37,Inferred,0,39.749160,-121.572480,video,video,southern edge of fire,O,,
PPD-05,11/8,09:37,PPD-05,0,39.757926,-121.571072,video,video,FRH: HVAC support building flames showing from second story,C,,
TD-122,11/8,09:38,AVL,0,39.747796,-121.572477,AVL,TD,fire has crossed Pentz Rd at Pearson Rd,O,,
TD-124,11/8,09:38,AVL,4,39.757917,-121.570564,AVL,TD,FRH: dumpsters on fire,O,,
TD-020,11/8,09:38,AVL TD-124,4,39.757952,-121.570552,TD,TD,FRH: fire in dumpster,O,,
VTD-21,11/8,09:38,Inferred,15,39.750413,-121.572531,video,video,"heavy fire, everything burning both sides of road; debris in roadway; wind blowing to east, lots of embers; dark, smoky, visibility 0 m to 60 m (0 ft to 200 ft)",R,,
VTD-21,11/8,09:38,Inferred,15,39.747756,-121.572415,video,video,intersection of Pentz Rd and Pearson Rd is fully involved,R,,
PPD-05,11/8,09:39,PPD-05,0,39.761632,-121.573828,VTD-23,video,fire north of hospital on both sides of Pentz Rd,O,,
TD-005,11/8,09:42,Photo,0,39.755060,-121.573043,Photo,Photo,"multiple structures on Fickett Ln are fully involved, abundant spot fires on surface vegetation",R,,
TD-005,11/8,09:43,Photo,34,39.756577,-121.572070,AVL,TD,FRH: One section of fence on fire; small spot fire against building in alcoves of Birth Day Place,O,,
TD-045,11/8,09:43,AVL,30,39.780721,-121.576607,AVL,TD,Structure starting to catch on D side. Can see fire affecting houses on Merrill Rd,R,,
TD-085,11/8,09:43,AVL,36,39.784150,-121.579283,AVL,TD,"Beyond Fitness is igniting, Children's Community Charter School is burning",C,,
TD-020,11/8,09:43,TD-005,34,39.756672,-121.571922,TD,TD,FRH: fence and patio at hospital Birth Day Place burning,O,,
TD-209,11/8,09:44,AVL,50,39.751311,-121.574426,AVL,"AVL, TD",fire threatening structures,O,,
TD-005,11/8,09:44,Photo,0,39.756763,-121.571943,Photo,Photo,"active fire in vegetation, torching juniper trees against Birth Day Place, spewing firebrands",V,,
TD-090,11/8,09:45,AVL,55,39.760733,-121.573417,AVL,TD,vehicles being driven while on fire,O,,
TD-090,11/8,09:45,AVL,55,39.767474,-121.576503,TD,TD,mobile home park burning; already consumed [could be either MHP between FRH and Bille Rd],R,x,
PPD-05,11/8,09:49,PPD-05,0,39.769679,-121.583588,Radio,Radio,"active flames, about 14 m (15 yd) from the roadway",V,,
TD-021,11/8,09:50,PPD video,0,39.769469,-121.583071,TD,TD,fire impacting Bille Rd and vehicles abandoned/stuck on road,O,,
TD-060,11/8,09:52,AVL,21,39.769467,-121.580750,AVL,TD,cars igniting on Bille Rd. Home catching fire.,R,,
TD-063,11/8,09:53,PPD video,7,39.751151,-121.572527,PPD video,"TD, PPD video",everything on fire on Pentz Rd between hospital and Chaney Ln,R,,
TD-079,11/8,09:54,AVL,19,39.769519,-121.580796,AVL,TD,pickup on fire a few hundred yards down Bille Rd,O,,
TD-103,11/8,09:55,Photo,0,39.755630,-121.571731,Photo,Photo,"structure fully involved; interior fire, flames through roof; roof partially collapsed",C,,
TD-086,11/8,09:57,AVL,0,39.731332,-121.574204,AVL,TD,fire is burning north of Malibu Dr,O,,
PPD-05,11/8,09:57,PPD-05,0,39.756385,-121.572306,video,video,FRH: steady stream of explosions around the hospital,O,,
PPD-05,11/8,09:59,PPD-05,0,39.762860,-121.574108,Inferred,Radio,"street completely burnt on one side, dodging intense fire",O,,
TD-021,11/8,10:00,TD,30,39.769267,-121.579100,TD,TD,Eden Roc Estates mobile homes ignite and burn quickly,R,,
TD-040,11/8,10:00,Inferred,60,39.778033,-121.580294,TD,TD,spot fires in grass field,S,,
TD-040,11/8,10:00,Inferred,60,39.781358,-121.579556,TD,TD,car half on fire,O,,
TD-020,11/8,10:05,TD-124,30,39.756420,-121.571413,TD,TD,FRH: fire at cancer center,C,,
PPD-05,11/8,10:05,PPD-05,0,39.763657,-121.574109,Radio,Radio,most houses are burnt down,R,x,
TD-124,11/8,10:07,AVL,27,39.756409,-121.571416,AVL,TD,FRH: fire in attic/ceiling of cancer building,C,,
TD-086,11/8,10:07,Inferred,113,39.725281,-121.564342,TD,TD,active fire,O,,
TD-109,11/8,10:13,AVL,76,39.761656,-121.568042,AVL,TD,homes on south side of retirement home are involved,R,,
TD-109,11/8,10:13,AVL,76,39.762085,-121.568911,AVL,TD,fire threatening structures,O,,
TD-060,11/8,10:14,AVL,0,39.770350,-121.579432,AVL,TD,fire threatening structures,O,,
TD-020,11/8,10:15,AVL TD-109,75,39.762061,-121.568979,TD,TD,small fire on roof of main care facility of Canyon View Dr,C,,
PPD-02,11/8,10:16,PPD-02,0,39.768937,-121.578861,Radio,Radio,"Eden Roc mobile home park is going up near Pentz Rd, it’s not safe here",R,,
TD-079,11/8,10:18,AVL,5,39.788367,-121.579600,AVL,TD, 15 m × 15 m (50 ft × 50 ft) spot fire near Paradise Ridge Southern Baptist Church,S,,
TD-005,11/8,10:20,AVL,32,39.762063,-121.568917,AVL,TD,"Bark mulch against building on fire; OSB under vinyl just ignited, rapid fire growth",R,,
TD-103,11/8,10:20,Photo,0,39.755630,-121.571731,Photo,Photo,"building past peak, mostly collapsed; vehicle burning",C,,
TD-060,11/8,10:24,AVL,6,39.793595,-121.579631,AVL,TD,"spot fires on east side of Pentz Rd, spotting around structures",S,,
TD-079,11/8,10:29,AVL,20,39.793604,-121.576854,AVL,TD,fire burning eastern homes down side streets towards canyon,R,,
TD-060,11/8,10:30,AVL,19,39.791225,-121.579133,AVL,TD,fire threatening structures,O,,
TD-015,11/8,10:30,TD-111,0,39.766467,-121.577179,TD,TD,fire threatening structures,O,,
TD-015,11/8,10:30,AVL,2,39.767364,-121.576325,AVL,TD,bed of pickup truck on Pentz Rd catches fire,O,,
TD-040,11/8,10:30,Inferred,108,39.788632,-121.577414,TD,TD,structure is half involved,R,,
TD-040,11/8,10:30,Inferred,108,39.788626,-121.577069,TD,TD,two structures 3/4 involved,R,,
TD-111,11/8,10:30,Inferred,38,39.766160,-121.576893,TD,TD,structure on fire,R,,
TD-209,11/8,10:37,AVL,34,39.751171,-121.573979,AVL,"AVL, TD",fire threatening structures,O,,
TD-005,11/8,10:38,Photo,0,39.761630,-121.568072,Photo,Photo,"all condos burned to foundation, burned down already",R,x,
TD-037,11/8,10:38,video,0,39.753660,-121.572389,TD,video,"structures burning past-peak, limited active surface fire",R,x,
TD-037,11/8,10:38,Photo,0,39.750212,-121.572508,Photo,Photo,"structures fully involved, some burned to framing, some burned to ground; all surface and vegetative fuels are consumed",R,,
TD-005,11/8,10:38,Photo,0,39.761568,-121.567984,Photo,Photo,"Canyon View Dr detached homes are all burned to foundation, some active flaming",R,x,
TD-037,11/8,10:39,video,0,39.746135,-121.572316,TD,video,Pentz Rd south of Pearson Rd; structures fully involved; active vegetation fire and sideways embers,R,,
TD-037,11/8,10:39,Photo,0,39.748188,-121.572426,Photo,Photo,"nearly all structures fully involved both sides of Pentz Rd; heavy fire all around, ember showers",R,,
TD-005,11/8,10:39,Photo,0,39.761568,-121.567984,Photo,Photo,"Canyon View Dr detached homes are all burned to foundation, some active flaming",R,x,
TD-045,11/8,10:45,AVL,50,39.781248,-121.575876,AVL,TD,structure beginning to burn in gable vent,R,,
TD-037,11/8,10:47,video,0,39.733619,-121.568055,TD,video,numerous intensely burning (primarily vegetation) spot fires all around; ember cast; explosions,S,,
TD-037,11/8,10:47,Photo,0,39.733931,-121.568085,Photo,Photo,"numerous significant spot fires all around; burning trees, fences, plants. Possibly a few structures burning.",V,,
TD-083,11/8,10:49,AVL,3,39.791450,-121.579650,AVL,TD,many spot fires along west side of Pentz Rd,S,,
TD-089,11/8,10:49,AVL,22,39.788396,-121.580532,AVL,TD, 0.1 ha (0.25 ac) spot in field at Paradise Ridge Southern Baptist Church,S,,
TD-037,11/8,10:50,video,0,39.733619,-121.568055,TD,video,surrounded by fire,V,,
TD-020,11/8,10:50,AVL TD-090,0,39.731352,-121.574192,TD,TD,"north of Malibu Dr, fire already burned through",O,x,
TD-037,11/8,10:50,Photo,0,39.733525,-121.568163,Photo,Photo,"significant vegetation fire burning up against structure, significant ember showers blowing in air and across roadway",V,,
TD-005,11/8,10:52,video,3,39.760983,-121.568917,video,video,building burning out of eaves and under structure,C,,
TD-079,11/8,10:52,AVL,10,39.787783,-121.580200,AVL,TD,Paradise Ridge Southern Baptist Church: new small spot at church; fire came and wrapped around church; fire established behind (to the west) of church; big fire spreading north,S,,
TD-090,11/8,10:52,Photo,0,39.743611,-121.572686,Photo,Photo,"vegetation fires, ember showers, most houses fully involved",R,,
TD-005,11/8,10:55,Photo,0,39.760248,-121.569305,Photo,Photo,FRH: multiple auxiliary hospital buildings are burning,C,,
TD-005,11/8,10:56,AVL,32,39.759968,-121.571728,TD,TD,"On Del Rio Way structures all burned, skeletons collapsed. Looked like fire burned from Pentz Rd toward canyon based on burn levels on Del Rio Way (ones closer to Pentz Rd were more burned)",R,x,
TD-005,11/8,10:56,AVL,32,39.760826,-121.572071,TD,TD,"fire in yards, fences on fire, burning toward homes, 1 structure involved on street so far. Trees and poles on fire. Continual spot fires and still an ember shower.",R,,
TD-021,11/8,11:00,TD,0,39.769425,-121.582995,TD,TD,Bille Rd is blocked by burning vehicles,O,,
TD-014,11/8,11:05,Radio Log,0,39.775552,-121.579660,AVL,Radio Log,Ponderosa Elementary School: school buildings on fire,C,,
TD-060,11/8,11:06,AVL,63,39.790041,-121.580393,AVL,TD,"fire wrapped around Sweetbriar (S, W, N sides)",O,,
TD-060,11/8,11:06,AVL,0,39.789826,-121.579918,AVL,TD,structure 10 % to 15 % involved in eaves. Huge pine tree torching.,R,,
TD-060,11/8,11:06,AVL,63,39.789825,-121.580428,AVL,TD,first house ignites second house via radiation,R,,x
TD-079,11/8,11:09,AVL,0,39.789145,-121.580767,TD,TD,"Mulberry Ln - already burning, unsavable",R,,
TD-083,11/8,11:09,AVL,0,39.790045,-121.580482,AVL,TD,"fire to south of yards, not crowning but burning good. Main fire coming from south",V,,
TD-079,11/8,11:09,AVL,49,39.789919,-121.581164,AVL,TD,several structures igniting. Heavy brush and propane tanks; large propane tank exploded,R,,
TD-079,11/8,11:09,AVL,49,39.790953,-121.580883,TD,TD,Blue spruce mobile estates burning and popping,R,,
TD-009,11/8,11:11,AVL,22,39.784373,-121.578907,AVL,TD,Beyond Fitness gym building is on fire. Vegetation in parking lot has burned.,C,,
TD-009,11/8,11:11,AVL,22,39.784157,-121.578748,AVL,TD,Children's Community Charter School building is on fire,C,,
TD-209,11/8,11:13,Photo,0,39.751028,-121.572999,Photo,Photo,"structure burned to foundation, minimal flaming rubble",R,x,
TD-103,11/8,11:14,Photo,0,39.755255,-121.571109,Photo,Photo,structure fully involved,R,,
TD-103,11/8,11:15,Photo,0,39.755255,-121.571109,Photo,Photo,structure fully involved,R,,
TD-015,11/8,11:16,AVL,6,39.770043,-121.579220,AVL,TD,fire all around. Eden Roc mobile home park had already burned,O,,
TD-209,11/8,11:16,Photo,0,39.747588,-121.572049,Photo,Photo,structure fully involved,R,,
TD-209,11/8,11:16,Photo,0,39.747295,-121.571934,Photo,Photo,structure fully involved,R,,
TD-209,11/8,11:17,AVL,119,39.746880,-121.572846,AVL,TD,vehicle and house burning; main fire front had passed,R,,
TD-209,11/8,11:17,Photo,0,39.747588,-121.572049,Photo,Photo,structure fully involved,R,,
TD-111,11/8,11:19,Inferred,31,39.757874,-121.570428,TD,TD,FRH: lower portion of hospital on fire,C,,
PPD-08,11/8,11:21,PPD-08,0,39.765284,-121.574279,Radio,Radio,"area is a complete loss, unable to locate any structures",R,x,
TD-069,11/8,11:22,Inferred,118,39.757641,-121.570452,TD,TD,FRH: lower hospital building is on fire,C,,
TD-009,11/8,11:26,Photo,0,39.784836,-121.579135,AVL,Photo,Beyond Fitness gym building is on fire,C,,
TD-009,11/8,11:26,Photo,0,39.784830,-121.579112,Photo,Photo,"significant fire from roof of Beyond Fitness, 30 % well involved",C,,
TD-009,11/8,11:26,Photo,0,39.784830,-121.579112,Photo,Photo,"significant fire from roof of Beyond Fitness, 30 % well involved",C,,
TD-209,11/8,11:27,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-209,11/8,11:27,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-209,11/8,11:28,Photo,0,39.746797,-121.572834,Photo,Photo,"structure fully involved, threatening neighboring structure",R,,
TD-005,11/8,11:29,AVL,1036,39.757529,-121.570494,TD,TD,"FRH: attic fire getting established, everything around hospital on fire now",C,,
TD-015,11/8,11:30,AVL,0,39.775666,-121.579589,AVL,TD,part of Ponderosa Elementary School on fire,C,,
TD-109,11/8,11:30,AVL,414,39.757557,-121.570446,AVL,TD,FRH: fire in roof of cardiology center; fire flaring up through roof trenches,C,,
TD-086,11/8,11:30,Inferred,30,39.724904,-121.565004,Imagery,TD,burned over; push out quick safety zone,V,,
TD-009,11/8,11:33,AVL,17,39.783334,-121.581026,AVL,TD,some structures burned,R,x,
TD-041,11/8,11:40,Inferred,0,39.797653,-121.581882,TD,TD,"houses on Gate Ln are igniting, spreading south",R,,
TD-103,11/8,11:43,Photo,0,39.757697,-121.570238,Photo,Photo,FRH: heavy smoke from outpatient wing of hospital,C,,
TD-103,11/8,11:43,AVL,64,39.756622,-121.569851,AVL,TD,FRH: see smoke in attic; patient room on fire,C,,
TD-103,11/8,11:43,Photo,0,39.757691,-121.570134,Photo,Photo,FRH: heavy smoke from cardiology wing,C,,
TD-118,11/8,11:45,AVL SCK2,15,39.719126,-121.578404,TD,TD,fire both sides of the road,V,,
TD-084,11/8,11:50,AVL,66,39.787853,-121.580120,AVL,TD,fire still on east side of Pentz Rd in area of Paradise Ridge Southern Baptist Church; pine needles in engine grill igniting; fire spotting overhead from south to north,V,,
TD-089,11/8,11:50,AVL,55,39.787833,-121.580733,AVL,TD,pine needles and fence burning; fire established in area around Paradise Ridge Southern Baptist Church,O,,
TD-086,11/8,11:55,AVL DZ2140,35,39.723258,-121.570702,TD,TD,fire in grass bumping and hopping dozer line,V,,
TD-086,11/8,11:55,AVL DZ2140,35,39.725171,-121.569298,TD,TD,two homes on fire,R,,
TD-086,11/8,11:55,AVL DZ2140,35,39.719984,-121.571226,TD,TD,6 m (20 ft) wall of fire from canyon to east,V,,
TD-079,11/8,12:00,AVL,5,39.788050,-121.579683,AVL,TD,multiple structures on Sweetbriar Ln burning,R,,
TD-118,11/8,12:00,Inferred,175,39.769334,-121.582557,TD,TD,"vehicles burned (horse trailer, delivery truck, fifth wheel with truck)",O,,
TD-103,11/8,12:01,Photo,0,39.756641,-121.569861,Photo,Photo,"FRH: fire in Family Health Center is out, some damage to exam room, exterior wall",C,x,
TD-060,11/8,12:09,AVL,0,39.790041,-121.580393,AVL,TD,multiple structures on fire at this time,R,,
TD-021,11/8,12:15,TD,45,39.775927,-121.580895,TD,TD,Ponderosa Elementary School; portable buildings have already burned; cafeteria is on fire,C,,
PPD-08,11/8,12:16,PPD-08,0,39.711137,-121.576335,Radio,Radio,fire at this location,O,,
TD-043,11/8,12:18,Inferred,2,39.778454,-121.578432,TD,TD,Ridgewood MHP is burned down,R,x,
TD-085,11/8,12:23,AVL,87,39.792706,-121.579473,AVL,TD,flame front already through,O,x,
TD-020,11/8,12:47,Radio Log,0,39.757701,-121.570451,TD,TD,FRH: fire in wing of hospital; building smoking,C,,
TD-089,11/8,12:51,AVL,15,39.790200,-121.581183,AVL,TD,Blue Spruce Mobile Estates caught on fire; house caught fire from mobile home park; burning inside and deck and fence,R,,x
TD-103,11/8,12:55,AVL,614,39.757525,-121.570484,AVL,TD,"FRH: wind directed straight down hallway, would flare up trench cuts in roof",C,,
TD-086,11/8,12:57,AVL DZ2140,46,39.719889,-121.572750,Imagery,TD,fires spotting over dozer lines,V,,
TD-084,11/8,13:01,AVL,50,39.788270,-121.578327,TD,TD,"houses on fire on Apple View Way, fire front already came through",R,,
TD-084,11/8,13:01,AVL,50,39.788123,-121.576972,TD,TD,fire threatening structures,O,,
TD-121,11/8,13:10,AVL TD-086,50,39.711107,-121.576331,Photo,TD,fire north of here,O,,
TD-121,11/8,13:10,AVL TD-086,50,39.720269,-121.573876,TD,TD,large spot fire in area,S,,
TD-121,11/8,13:10,AVL TD-086,50,39.724597,-121.571336,TD,TD,"main fire line, fire north of here",O,,
TD-089,11/8,13:12,AVL,40,39.788243,-121.578347,AVL,TD,garage on fire,R,,
TD-014,11/8,13:24,Radio Log,0,39.758244,-121.571631,AVL,Radio Log,FRH: fire at the hospital threatening main building,C,,
TD-009,11/8,13:29,AVL,5,39.784373,-121.578907,AVL,TD,Beyond Fitness gym and Children's Community Charter School building burned to the ground,C,x,
TD-042,11/8,13:30,TD,0,39.798129,-121.580125,TD,TD,structures around are burning,R,,
TD-014,11/8,13:36,Radio Log,0,39.758244,-121.571631,AVL,Radio Log,"FRH: hospital building well involved, beginning to threaten the main hospital",C,,
TD-086,11/8,13:43,AVL DZ2140,17,39.718267,-121.576245,TD,TD,fire burning between houses and reservoir,V,,
TD-130,11/8,13:46,Photo,0,39.747756,-121.572455,Photo,Photo,"most structures burned to foundation, minimal active spots of fire in rubble",R,x,
TD-130,11/8,13:46,Photo,0,39.752969,-121.572436,Photo,Photo,"fire has burned through; minimal spotty fires limited to stumps, power poles, and rubble",R,x,
TD-130,11/8,13:46,Photo,0,39.757240,-121.572800,Photo,Photo,structure fully involved,C,,
TD-130,11/8,13:46,Photo,0,39.757959,-121.572638,Photo,Photo,"active fire on parcel, collapsed structure",R,,
TD-130,11/8,13:46,Photo,0,39.757709,-121.570509,Photo,Photo,FRH: significant flames from roof of cardiology building,C,,
TD-130,11/8,13:46,Photo,0,39.757915,-121.569736,Photo,Photo,"FRH: surface fuels, a vehicle, a dumpster already consumed; no hot spots",O,x,
TD-069,11/8,13:47,Inferred,53,39.769375,-121.582833,TD,TD,cars actively burning blocking Bille Rd,O,,
TD-069,11/8,13:47,Inferred,53,39.775952,-121.580888,TD,TD,Ponderosa Elementary School cafeteria burning,C,,
TD-130,11/8,13:49,video,0,39.756547,-121.572775,video,video,multiple structures fully involved west side of Pentz Rd at hospital,R,,
TD-112,11/8,13:50,Inferred,370,39.757455,-121.570619,TD,TD,FRH: hospital is well involved,C,,
TD-130,11/8,13:51,AVL,319,39.757572,-121.570474,TD,TD,FRH: building burning inside,C,,
TD-042,11/8,13:54,Photo,0,39.784826,-121.579119,TD,TD,Beyond Fitness is burned down,C,x,
TD-103,11/8,13:55,Photo,0,39.757639,-121.570544,Photo,Photo,FRH: portion of cardiology building fully involved; flames coming from trench cuts in the roof,C,,
TD-115,11/8,14:00,video,0,39.716162,-121.577602,video,"TD, video","into heavy, active fire, both sides of Pentz Rd; embers",O,,
TD-086,11/8,14:00,TD,0,39.714723,-121.572826,TD,TD,explore on east side of reservoir; fire wrapping to south,V,,
TD-121,11/8,14:00,Inferred,60,39.720796,-121.576504,TD,TD,fire spotting across Lago Vista to west side,S,,
TD-121,11/8,14:00,Inferred,180,39.711257,-121.577644,TD,TD,numerous spot fires,S,,
TD-121,11/8,14:00,Inferred,180,39.704804,-121.577658,TD,TD,"fire spreading south, threatening structures",V,,
TD-121,11/8,14:00,Inferred,180,39.702946,-121.581588,TD,TD,"fire spreading south, threatening structures",V,,
TD-121,11/8,14:00,Inferred,180,39.701096,-121.580489,TD,TD,"fire spreading south, threatening structures",V,,
TD-115,11/8,14:00,Photo,0,39.716173,-121.577630,Photo,Photo,"large spot, active vegetation fire both sides of Pentz Rd",V,,
TD-115,11/8,14:00,Photo,0,39.717529,-121.577953,Photo,Photo,"large spot, active vegetation fire both sides of Pentz Rd",V,,
TD-103,11/8,14:00,Photo,0,39.757606,-121.570566,Photo,Photo,FRH: flames coming from roof trenches of cardiology building,C,,
TD-103,11/8,14:07,Photo,0,39.757606,-121.570566,Photo,Photo,FRH: flames coming from roof trenches of cardiology building,C,,
TD-103,11/8,14:08,Photo,0,39.757606,-121.570566,Photo,Photo,FRH: flames coming from roof trenches of cardiology building,C,,
TD-069,11/8,14:44,Inferred,0,39.770044,-121.584035,TD,TD,"cars burning on Bille Rd, but passable",O,,
TD-055,11/8,15:00,TD,180,39.757641,-121.570478,TD,TD,FRH: building burning,C,,
TD-042,11/8,15:00,Inferred,90,39.775888,-121.580945,TD,TD,cafeteria burning at Ponderosa Elementary School,C,,
TD-121,11/8,15:00,TD,0,39.710573,-121.583814,TD,TD,"fire moving S, SW along drainage",V,,
TD-016,11/8,15:03,Radio Log,0,39.775647,-121.579575,Radio Log,Radio Log,"""Ponderosa school off Pentz Rd is being impacted""",V,,
TD-111,11/8,15:04,Photo,0,39.797205,-121.580949,TD,TD,a few homes burning Gate Ln / Candlewood Ct,R,,
VTD-07,11/8,15:04,Inferred,66,39.712567,-121.576952,video,video,structure on fire; 3 m (10 ft) flames coming from the roof; wind 4.5 m/s to 6.7 m/s (10 mi/h to 15 mi/h) from east,R,,
VTD-07,11/8,15:04,Inferred,66,39.706858,-121.584489,video,video,plume coming from canyon,V,,
VTD-07,11/8,15:04,Inferred,66,39.712561,-121.577010,video,video,"structure on fire; >4.6 m (15 ft) flames, second story well-involved, some surface fuels have burned through in mulch bed",R,,
VTD-07,11/8,15:04,Inferred,66,39.712602,-121.577603,video,video,"surface fuels, grass, on empty lot have burned",V,x,
VTD-19,11/8,15:04,Inferred,112,39.712543,-121.576949,video,video,"Sierra del Sol, fully involved",R,,
TD-112,11/8,15:10,Photo,0,39.757671,-121.570531,Photo,Photo,FRH: cardiology building on fire; north wing is partially collapsed,C,,
TD-130,11/8,15:34,Photo,0,39.757743,-121.570617,Photo,Photo,FRH: cardiology burning,C,,
TD-130,11/8,15:34,Photo,0,39.757912,-121.571109,Photo,Photo,FRH: HVAC unit on roof flaming,O,,
TD-037,11/8,15:42,video,0,39.733617,-121.568052,video,video,structure completely finished burning,R,x,
TD-020,11/8,15:42,Radio Log,0,39.712526,-121.577291,Radio Log,Radio Log,fire threatening structures,O,,
TD-020,11/8,15:42,Radio Log,0,39.775980,-121.580433,Radio Log,Radio Log,fire threatening structures,O,,
TD-037,11/8,15:42,Photo,0,39.733705,-121.567769,Photo,Photo,"structures in area destroyed, burned to foundation",R,x,
VTD-27,11/8,15:52,Inferred,40,39.717451,-121.578455,video,video,structure fully involved,R,,
VTD-27,11/8,15:52,Inferred,40,39.718178,-121.579263,video,video,"structure past peak fully involved, collapsing",R,x,
VTD-27,11/8,15:52,Inferred,40,39.718012,-121.578557,video,video,vegetation already burned; trees torched,V,x,
VTD-27,11/8,15:52,Inferred,40,39.717826,-121.578984,video,video,garden vegetation burned and smoking,V,x,
VTD-27,11/8,15:52,Inferred,40,39.718286,-121.578636,video,video,"structure burned, collapsed, light flames remaining",R,x,
VTD-27,11/8,15:52,Inferred,40,39.716415,-121.577987,video,video,detached garage 9 m × 15 m (30 ft × 50 ft) burned to foundation,O,x,
VTD-27,11/8,15:52,Inferred,40,39.713107,-121.576374,video,video,"active flames in dense vegetation, torching trees; big burst of energy, flaming debris and embers",V,,
VTD-27,11/8,15:52,Inferred,40,39.712557,-121.576959,video,video,"structure fire; past peak, roof collapsed, walls standing, still burning",R,,
VTD-27,11/8,15:52,Inferred,40,39.712217,-121.576982,video,video,active vegetation fire,S,,
TD-023,11/8,16:00,TD,0,39.788612,-121.577937,TD,TD,ground fire creeping to structure and deck post on fire,R,,
TD-023,11/8,16:00,TD,0,39.790936,-121.578637,TD,TD,shed building at orchard caught fire and burned down,O,,
TD-087,11/8,16:16,AVL,41,39.711083,-121.576217,AVL,TD,fire both sides of Pentz Rd,V,,
VTD-27,11/8,16:17,Inferred,15,39.711696,-121.571141,video,video,increase in fire activity to east,O,,
TD-209,11/8,16:22,AVL,52,39.741773,-121.568128,AVL,TD,some houses damaged,R,x,
TD-209,11/8,16:22,AVL,38,39.743583,-121.569417,AVL,TD,hot spots around structures,O,x,
TD-209,11/8,16:30,Photo,0,39.743515,-121.570061,Photo,Photo,"shed is burned to ground, no active flames",O,x,
TD-209,11/8,16:30,Photo,0,39.743562,-121.569871,Photo,Photo,fence has burned,O,x,
TD-005,11/8,16:44,Photo,0,39.757705,-121.570434,Photo,Photo,"FRH: north portion of cardiology mostly burnt down, reduced fire activity",C,,
TD-209,11/8,16:45,Photo,0,39.743543,-121.569951,Photo,Photo,"few smoking hot spots, no active flames",O,x,
TD-209,11/8,16:45,Photo,0,39.743558,-121.569830,Photo,Photo,"wood retaining wall, mulch, vegetation; burned",O,x,
TD-209,11/8,16:45,Photo,0,39.743666,-121.569786,Photo,Photo,structure burned to foundation,R,x,
TD-209,11/8,16:45,Photo,0,39.743485,-121.569201,Photo,Photo,"structure burned to foundation, surface fuels on parcel burned",R,x,
TD-209,11/8,16:45,Photo,0,39.743750,-121.568824,Photo,Photo,structure fully involved,R,,
TD-209,11/8,16:45,Photo,0,39.743471,-121.568726,Photo,Photo,structure burned to foundation,R,x,
TD-209,11/8,16:45,Photo,0,39.743250,-121.569726,Photo,Photo,structure burned to foundation,R,x,
TD-005,11/8,16:57,Photo,0,39.757302,-121.570408,Photo,Photo,"FRH: cardiology, most fire activity on NW corner, burning in rubble",C,,
